Year Assigned,Month Assigned,Assignment Type,Structure Number,Structure Type,Parallel Structure,County,Division,Structure Length,Deck Width,Deck Condition,Superstructure Condition,Substructure Condition,Culvert Condition,Year Built,Year Reconstructed,Latitude,Longitude,Google Maps Url,Superstructure,Substructure,Feature Carried,Feature Intersected
2025,3,State,020304,BRIDGE,,ALLEGHANY,11,26,20,7,4,4,,1960,,36.39144228,-81.02905005,"http://maps.google.com/maps?q=36.3914422807622,-81.0290500477453&z=20&ll=36.3914422807622,-81.0290500477453&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS:TIMBER CAP/TIMBER POST&SILLS/CONC.FTG. @ VAR. CENTERS,STONE MTN.RD.,STONE MOUNTAIN CREEK
2025,3,State,040115,BRIDGE,,ASHE,11,62.5,30,7,8,7,,2022,,36.42855863,-81.34293679,"http://maps.google.com/maps?q=36.4285586312489,-81.3429367941691&z=20&ll=36.4285586312489,-81.3429367941691&t=k",TIMBER FLOOR ON STEEL I-BEAMS,E.BTS&INT.BTS: REINFORCED CONCRETE ON CONCRETE SILLS,SR1595,PEAK CREEK
2025,3,State,040156,BRIDGE,,ASHE,11,61,20.2,8,3,4,,1961,,36.28477439,-81.45934401,"http://maps.google.com/maps?q=36.2847743888286,-81.4593440146089&z=20&ll=36.2847743888286,-81.4593440146089&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS&INT.BT:TIMER CAPS/TIMBER POST&SILLS @ VAR. CENTERS,SR1169,W. FORK PINE SWAMP CREEK
2025,3,State,040537,BRIDGE,,ASHE,11,20.5,19.6,,,,,,,36.4914198,-81.47134969,"http://maps.google.com/maps?q=36.4914197975911,-81.4713496936161&z=20&ll=36.4914197975911,-81.4713496936161&t=k",TIMBER FLOOR ON STEEL I-BEAMS,TIMBER ABUTMENTS/TIMBER PILES/TIMBER SILLS ON CONCRETE FOOTINGS,SR 1500,PINEY CREEK
2025,3,State,940142,BRIDGE,,WATAUGA,11,26,26.1,7,6,3,,1974,,36.26830473,-81.54752835,"http://maps.google.com/maps?q=36.2683047334171,-81.5475283542882&z=20&ll=36.2683047334171,-81.5475283542882&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS:TIMBER CAPS/TIMBER POST&CONC.SILLS@VAR.CENTERS,SR1359,MEADOW CREEK
2025,3,State,940168,BRIDGE,,WATAUGA,11,52,20.2,7,7,6,,1958,2018,36.2788638,-81.77998163,"http://maps.google.com/maps?q=36.278863802345,-81.7799816347496&z=20&ll=36.278863802345,-81.7799816347496&t=k",TIMBER FLOOR ON I-BEAMS,ENDS ABUTMENTS:RC; INT.BENT1:TIMBER CAP/TIMBER POST&CONC.SILL,SR1217,COVE CREEK
2025,3,State,940261,CULVERT,,WATAUGA,11,39.5,36,,,,7,2018,,36.31006683,-81.76579471,"http://maps.google.com/maps?q=36.3100668263703,-81.7657947125021&z=20&ll=36.3100668263703,-81.7657947125021&t=k",TRIPLE 12' X 4' PRECAST RCBC; 36' ALONG CENTER LINE OF CULVERT,,SR1304,COVE CREEK
2025,3,State,960007,BRIDGE,,WILKES,11,149.6,24.5,7,8,7,,2001,,36.06466454,-80.90766394,"http://maps.google.com/maps?q=36.0646645365597,-80.9076639351971&z=20&ll=36.0646645365597,-80.9076639351971&t=k",REINFORCED CONCRETE FLOOR ON CONTINUOUS PPC GIRDERS,E.BTS:RC CAPS/H-PILES; INT.BTS:RC POST&BEAM,SR2414,HUNTING CREEK
2025,3,State,960018,BRIDGE,,WILKES,11,30.5,20,7,5,4,,1961,,36.11102095,-80.9612311,"http://maps.google.com/maps?q=36.1110209485723,-80.9612310964495&z=20&ll=36.1110209485723,-80.9612310964495&t=k",TIMBER FLOOR ON SALAVAGED I-BEAMS,E.BTS:TIMBER CAPS/TIMBER POST & SILLS @ VAR.CENTERS,SR2419,LITTLE HUNTING CREEK
2025,3,State,960019,BRIDGE,,WILKES,11,90,18,7,7,4,,1984,,36.1138738,-80.9812297,"http://maps.google.com/maps?q=36.1138738027866,-80.9812297019112&z=20&ll=36.1138738027866,-80.9812297019112&t=k",TIMBER FLOOR ON I-BEAMS,E.BTS&INT.BTS:TIMBER CAPS/TIM.POST&CONC.SILLS@VAR.CTS.,SR2503,LITTLE HUNTING CREEK
